,candidate_name,party,vote_count,pct,state,office_x,district,incumbent_from_results,last_name_x,Ballotpedia Page,State,District,Campaign Twitter,Official Twitter,Personal Twitter,Party,Incumbent?,Percent of Votes,office_y,Campaign Twitter_handle,Official Twitter_handle,Personal Twitter_handle,last_name_y,_m_full,_m_last,no_twitter
1113,Marjorie Greene,Republican,170162.0,0.659,Georgia,house,14,True,Greene,https://ballotpedia.org/Marjorie_Taylor_Greene,Georgia,14.0,,https://www.twitter.com/RepMTG,,Republican Party,True,0.659,house,,@RepMTG,,Greene,both,,
1114,Mark Alford,Republican,181890.0,0.713,Missouri,house,4,False,Alford,https://ballotpedia.org/Mark_Alford,Missouri,4.0,https://www.twitter.com/markalfordkc,,,Republican Party,False,0.722,house,@markalfordkc,,,Alford,both,,
1115,Mark Ambrose,Republican,141642.0,0.387,Michigan,house,11,False,Ambrose,https://ballotpedia.org/Mark_Ambrose,Michigan,11.0,https://www.twitter.com/VoteMarkAmbrose,,,Republican Party,False,0.389,house,@VoteMarkAmbrose,,,Ambrose,both,,
1116,Mark Amodei,Republican,185467.0,0.597,Nevada,house,2,True,Amodei,https://ballotpedia.org/Mark_Amodei,Nevada,2.0,https://www.twitter.com/AmodeiForNevada,https://www.twitter.com/markamodeinv2,,Republican Party,True,0.635,house,@AmodeiForNevada,@markamodeinv2,,Amodei,both,,
1117,Mark Coester,Independent,1273.0,0.004,Vermont,senate,,False,Coester,,,,,,,,,,senate,,,,Coester,both,,
1118,Mark DeSaulnier,Democrat,198415.0,0.789,California,house,10,True,DeSaulnier,https://ballotpedia.org/Mark_DeSaulnier,California,10.0,https://www.twitter.com/MarkDeSaulnier,https://www.twitter.com/RepDeSaulnier,,Democratic Party,True,0.795,house,@MarkDeSaulnier,@RepDeSaulnier,,DeSaulnier,both,,
1119,Mark Elworth Jr.,Legal Marijuana Now,13016.0,0.059,Nebraska,house,3,False,Jr.,https://ballotpedia.org/Mark_Elworth,Nebraska,3.0,,,,Legal Marijuana Now Party,False,0.059,house,,,,Jr.,both,,
1121,Mark Gonsalves,Republican,91262.0,0.389,Georgia,house,7,False,Gonsalves,https://ballotpedia.org/Mark_Gonsalves,Georgia,7.0,https://www.twitter.com/MarkCongressGA7,,,Republican Party,False,0.39,house,@MarkCongressGA7,,,Gonsalves,both,,
1122,Mark Gordon,Republican,143696.0,0.741,Wyoming,governor,,True,Gordon,,,,https://www.twitter.com/Mark_Gordon_WY,,,,,,governor,@Mark_Gordon_WY,,,Gordon,both,,
1123,Mark Green,Republican,108358.0,0.599,Tennessee,house,7,True,Green,https://ballotpedia.org/Mark_Green_(Tennessee),Tennessee,7.0,https://www.twitter.com/DrMarkGreen4TN,https://www.twitter.com/RepMarkGreen,,Republican Party,True,0.6,house,@DrMarkGreen4TN,@RepMarkGreen,,Green,both,,
1124,Mark Harmon,Democrat,66637.0,0.321,Tennessee,house,2,False,Harmon,https://ballotpedia.org/Mark_Harmon,Tennessee,2.0,https://www.twitter.com/Harmon4Congress,,,Democratic Party,False,0.321,house,@Harmon4Congress,,,Harmon,both,,
1125,Mark Holland,Democrat,365820.0,0.369,Kansas,senate,,False,Holland,,,,https://www.twitter.com/Holland4Kansas,,,,,,senate,@Holland4Kansas,,,Holland,both,,
1126,Mark Kelly,Democrat,1322027.0,0.514,Arizona,senate,,True,Kelly,,,,https://www.twitter.com/CaptMarkKelly,https://www.twitter.com/SenMarkKelly,,,,,senate,@CaptMarkKelly,@SenMarkKelly,,Kelly,both,,
1127,Mark Meuser,Republican,4212446.0,0.391,California,senate,,False,Meuser,,,,https://www.twitter.com/markmeuser,,,,,,senate,@markmeuser,,,Meuser,both,,
1128,Mark Napier,No Party Affiliation,1338.0,0.005,Florida,house,23,False,Napier,https://ballotpedia.org/Mark_Napier_(Florida),Florida,23.0,https://www.twitter.com/Napier2022,,,No Party Affiliation,False,0.005,house,@Napier2022,,,Napier,both,,
1129,Mark Pocan,Democrat,268740.0,0.71,Wisconsin,house,2,True,Pocan,https://ballotpedia.org/Mark_Pocan,Wisconsin,2.0,https://www.twitter.com/MarkPocan,https://www.twitter.com/RepMarkPocan,,Democratic Party,True,0.71,house,@MarkPocan,@RepMarkPocan,,Pocan,both,,
1130,Mark Robertson,Republican,103115.0,0.46,Nevada,house,1,False,Robertson,https://ballotpedia.org/Mark_Robertson_(Nevada),Nevada,1.0,https://www.twitter.com/RobertsonforNV,,,Republican Party,False,0.469,house,@RobertsonforNV,,,Robertson,both,,
1131,Mark Ronchetti,Republican,324701.0,0.456,New Mexico,governor,,False,Ronchetti,,,,https://www.twitter.com/MarkRonchettiNM,,,,,,governor,@MarkRonchettiNM,,,Ronchetti,both,,
1133,Mark Takano,Democrat,75896.0,0.577,California,house,39,True,Takano,https://ballotpedia.org/Mark_Takano,California,39.0,https://www.twitter.com/MarkTakano,https://www.twitter.com/RepMarkTakano,,Democratic Party,True,0.604,house,@MarkTakano,@RepMarkTakano,,Takano,both,,
1134,Mark Tashjian,Libertarian,5995.0,0.019,Massachusetts,house,6,False,Tashjian,https://ballotpedia.org/Mark_Tashjian,Massachusetts,6.0,https://www.twitter.com/mark_tashjian,,,Libertarian Party,False,0.019,house,@mark_tashjian,,,Tashjian,both,,
1135,Mark Tippetts,Libertarian,81932.0,0.01,Texas,governor,,False,Tippetts,,,,https://www.twitter.com/Mark4Gov,,,,,,governor,@Mark4Gov,,,Tippetts,both,,
1136,Markwayne Mullin,Republican,710643.0,0.618,Oklahoma,senate,Special Race,False,Mullin,,,,https://www.twitter.com/MarkwayneMullin,https://www.twitter.com/RepMullin,,,,,senate,@MarkwayneMullin,@RepMullin,,Mullin,both,,
1137,Marshall Dawson,Republican,97700.0,0.28,Colorado,house,2,False,Dawson,https://ballotpedia.org/Marshall_Dawson,Colorado,2.0,,,,Republican Party,False,0.285,house,,,,Dawson,both,,
1139,Martell Bivings,Republican,56187.0,0.24,Michigan,house,13,False,Bivings,https://ballotpedia.org/Martell_Bivings,Michigan,13.0,https://www.twitter.com/BivingsCongress,,,Republican Party,False,0.24,house,@BivingsCongress,,,Bivings,both,,
1140,Mary Brannon,Democrat,74667.0,0.333,Oklahoma,house,4,False,Brannon,https://ballotpedia.org/Mary_Brannon,Oklahoma,4.0,https://www.twitter.com/electbrannon,,,Democratic Party,False,0.332,house,@electbrannon,,,Brannon,both,,
1141,Mary Buzuma,Libertarian,38800.0,0.009,Michigan,governor,,False,Buzuma,,,,https://www.twitter.com/LPMary4gov,,,,,,governor,@LPMary4gov,,,Buzuma,both,,
1142,Mary Miller,Republican,198951.0,0.71,Illinois,house,15,True,Miller,https://ballotpedia.org/Mary_Miller_(Illinois),Illinois,15.0,https://www.twitter.com/Miller_Congress,https://www.twitter.com/RepMaryMiller,,Republican Party,True,0.705,house,@Miller_Congress,@RepMaryMiller,,Miller,both,,
1144,Mary Sanders,Green,2851.0,0.012,Connecticut,house,1,False,Sanders,https://ballotpedia.org/Mary_Sanders,Connecticut,1.0,https://www.twitter.com/marymaryssc1,,,Green Party,False,0.012,house,@marymaryssc1,,,Sanders,both,,
1145,Mary Scanlon,Democrat,204532.0,0.65,Pennsylvania,house,5,True,Scanlon,https://ballotpedia.org/Mary_Gay_Scanlon,Pennsylvania,5.0,https://www.twitter.com/marygayscanlon,https://www.twitter.com/RepMGS,,Democratic Party,True,0.643,house,@marygayscanlon,@RepMGS,,Scanlon,both,,
1146,Mary Woods,Democrat,72801.0,0.335,Texas,house,17,False,Woods,https://ballotpedia.org/Mary_Jo_Woods,Texas,17.0,https://www.twitter.com/MaryJo_TX17,,,Democratic Party,False,0.329,house,@MaryJo_TX17,,,Woods,both,,
1147,Matt Brock,Republican,84007.0,0.322,California,house,4,False,Brock,https://ballotpedia.org/Matt_Brock,California,4.0,,,,Republican Party,False,0.323,house,,,,Brock,both,,
1149,Matt Cartwright,Democrat,147136.0,0.512,Pennsylvania,house,8,True,Cartwright,https://ballotpedia.org/Matt_Cartwright,Pennsylvania,8.0,https://www.twitter.com/CartwrightPA,https://www.twitter.com/RepCartwright,,Democratic Party,True,0.512,house,@CartwrightPA,@RepCartwright,,Cartwright,both,,
1150,Matt Castelli,Democrat,113255.0,0.406,New York,house,21,False,Castelli,https://ballotpedia.org/Matt_Castelli,New York,21.0,https://www.twitter.com/CastelliMatt,,,Democratic Party,False,0.402,house,@CastelliMatt,,,Castelli,both,,
1152,Matt Gaetz,Republican,197349.0,0.679,Florida,house,1,True,Gaetz,https://ballotpedia.org/Matt_Gaetz,Florida,1.0,https://www.twitter.com/mattgaetz,https://www.twitter.com/RepMattGaetz,,Republican Party,True,0.678,house,@mattgaetz,@RepMattGaetz,,Gaetz,both,,
1153,Matt Hackenburg,Libertarian,51599.0,0.01,Pennsylvania,governor,,False,Hackenburg,,,,https://www.twitter.com/matthackenburg,,,,,,governor,@matthackenburg,,,Hackenburg,both,,
1154,Matt Jacobs,Republican,112214.0,0.455,California,house,26,False,Jacobs,https://ballotpedia.org/Matt_Jacobs,California,26.0,https://www.twitter.com/mattjacobsca,,,Republican Party,False,0.457,house,@mattjacobsca,,,Jacobs,both,,
1155,Matt Kilboy,Democrat,111155.0,0.381,Ohio,house,14,False,Kilboy,https://ballotpedia.org/Matt_Kilboy,Ohio,14.0,https://www.twitter.com/mattkilboy,,,Democratic Party,False,0.381,house,@mattkilboy,,,Kilboy,both,,
1156,Matt Larkin,Republican,155976.0,0.464,Washington,house,8,False,Larkin,https://ballotpedia.org/Matt_Larkin,Washington,8.0,https://www.twitter.com/MattLarkin4WA,,,Republican Party,False,0.479,house,@MattLarkin4WA,,,Larkin,both,,
1157,Matt Makrom,Independent,1245.0,0.007,Tennessee,house,1,False,Makrom,https://ballotpedia.org/Matt_Makrom,Tennessee,1.0,,,,Independent,False,0.007,house,,,,Makrom,both,,
1158,Matt Rosendale,Republican,121979.0,0.566,Montana,house,2,True,Rosendale,https://ballotpedia.org/Matt_Rosendale,Montana,2.0,https://www.twitter.com/MattForMontana,https://www.twitter.com/RepRosendale,,Republican Party,True,0.569,house,@MattForMontana,@RepRosendale,,Rosendale,both,,
1160,Matthew Diemer,Democrat,132548.0,0.445,Ohio,house,7,False,Diemer,https://ballotpedia.org/Matthew_Diemer,Ohio,7.0,https://www.twitter.com/MatthewDiemer,,,Democratic Party,False,0.446,house,@MatthewDiemer,,,Diemer,both,,
1162,Matthew Fyfe,Democrat,75700.0,0.336,Indiana,house,9,False,Fyfe,https://ballotpedia.org/Matthew_Fyfe,Indiana,9.0,https://www.twitter.com/Hoosiers4Fyfe,,,Democratic Party,False,0.328,house,@Hoosiers4Fyfe,,,Fyfe,both,,
1163,Matthew Hoh,Green,29934.0,0.008,North Carolina,senate,,False,Hoh,,,,https://www.twitter.com/MatthewPHoh,,,,,,senate,@MatthewPHoh,,,Hoh,both,,
1164,Matthew Jenkins,Democrat,81233.0,0.313,New Jersey,house,4,False,Jenkins,https://ballotpedia.org/Matthew_Jenkins,New Jersey,4.0,,,,Democratic Party,False,0.31,house,,,,Jenkins,both,,
1165,Matthew Lehman,Democrat,79977.0,0.31,Kentucky,house,4,False,Lehman,https://ballotpedia.org/Matthew_Lehman_(Kentucky),Kentucky,4.0,https://www.twitter.com/lehman4kentucky,,,Democratic Party,False,0.311,house,@lehman4kentucky,,,Lehman,both,,
1166,Maura Healey,Democrat,1581214.0,0.637,Massachusetts,governor,,False,Healey,,,,https://www.twitter.com/maura_healey,,,,,,governor,@maura_healey,,,Healey,both,,
1167,Max Miller,Republican,164904.0,0.554,Ohio,house,7,False,Miller,https://ballotpedia.org/Max_Miller,Ohio,7.0,https://www.twitter.com/MaxMillerOH,,,Republican Party,False,0.554,house,@MaxMillerOH,,,Miller,both,,
1168,Max Pia,Democrat,102260.0,0.35,New York,house,23,False,Pia,https://ballotpedia.org/Max_Della_Pia,New York,23.0,https://www.twitter.com/DellaPiaForNY23,,,Democratic Party,False,0.349,house,@DellaPiaForNY23,,,Pia,both,,
1169,Max Rice,Republican,70360.0,0.287,Illinois,house,9,False,Rice,https://ballotpedia.org/Max_Rice,Illinois,9.0,https://www.twitter.com/checkrice,,,Republican Party,False,0.279,house,@checkrice,,,Rice,both,,
1170,Max Rose,Democrat,69241.0,0.378,New York,house,11,False,Rose,https://ballotpedia.org/Max_Rose,New York,11.0,https://www.twitter.com/MaxRose4NY,,,Democratic Party,False,0.391,house,@MaxRose4NY,,,Rose,both,,
1171,Max Semenenko,Republican,70033.0,0.317,California,house,7,False,Semenenko,https://ballotpedia.org/Max_Semenenko,California,7.0,,,,Republican Party,False,0.343,house,,,,Semenenko,both,,
1173,Max Steiner,Democrat,93386.0,0.379,California,house,1,False,Steiner,https://ballotpedia.org/Max_Steiner,California,1.0,https://www.twitter.com/MaxSteinerCA,,https://www.twitter.com/heraldmax,Democratic Party,False,0.406,house,@MaxSteinerCA,,@heraldmax,Steiner,both,,
1174,Maxine Waters,Democrat,95462.0,0.773,California,house,43,True,Waters,https://ballotpedia.org/Maxine_Waters,California,43.0,https://www.twitter.com/MaxineWaters,https://www.twitter.com/RepMaxineWaters,,Democratic Party,True,0.739,house,@MaxineWaters,@RepMaxineWaters,,Waters,both,,
1176,Maxwell Frost,Democrat,117955.0,0.59,Florida,house,10,False,Frost,https://ballotpedia.org/Maxwell_Alejandro_Frost,Florida,10.0,https://www.twitter.com/MaxwellFrostFL,,,Democratic Party,False,0.59,house,@MaxwellFrostFL,,,Frost,both,,
1177,May Xiong,Republican,95493.0,0.323,Minnesota,house,4,False,Xiong,https://ballotpedia.org/May_Lor_Xiong,Minnesota,4.0,https://www.twitter.com/xiongmay,,,Republican Party,False,0.323,house,@xiongmay,,,Xiong,both,,
1178,Mayra Flores,Republican,59464.0,0.442,Texas,house,34,True,Flores,https://ballotpedia.org/Mayra_Flores,Texas,34.0,https://www.twitter.com/MayraFlores2022,https://www.twitter.com/repmayraflores,,Republican Party,True,0.443,house,@MayraFlores2022,@repmayraflores,,Flores,both,,
1179,Meg Gorman,Democrat,60230.0,0.302,Tennessee,house,3,False,Gorman,https://ballotpedia.org/Meg_Gorman,Tennessee,3.0,https://www.twitter.com/Meg4Congress,,,Democratic Party,False,0.303,house,@Meg4Congress,,,Gorman,both,,
1180,Mehmet Oz,Republican,2486842.0,0.463,Pennsylvania,senate,,False,Oz,,,,https://www.twitter.com/DrOz,,,,,,senate,@DrOz,,,Oz,both,,
1181,Melanie Stansbury,Democrat,156462.0,0.557,New Mexico,house,1,True,Stansbury,https://ballotpedia.org/Melanie_Ann_Stansbury,New Mexico,1.0,https://www.twitter.com/MelanieforNM,https://www.twitter.com/Rep_Stansbury,,Democratic Party,True,0.565,house,@MelanieforNM,@Rep_Stansbury,,Stansbury,both,,
1183,Menachem Raitport,Conservative,24143.0,0.178,New York,house,9,False,Raitport,https://ballotpedia.org/Menachem_Raitport,New York,9.0,,,,Conservative Party,False,0.178,house,,,,Raitport,both,,
1185,Michael Beilstein,Pacific Green,6033.0,0.018,Oregon,house,4,False,Beilstein,https://ballotpedia.org/Michael_Beilstein,Oregon,4.0,,,,Progressive Party,False,0.017,house,,,,Beilstein,both,,
1186,Michael Bennet,Democrat,1397170.0,0.559,Colorado,senate,,True,Bennet,,,,https://www.twitter.com/MichaelBennet,https://www.twitter.com/SenatorBennet,,,,,senate,@MichaelBennet,@SenatorBennet,,Bennet,both,,
1187,Michael Burgess,Republican,183639.0,0.693,Texas,house,26,True,Burgess,https://ballotpedia.org/Michael_Burgess,Texas,26.0,https://www.twitter.com/DrBurgessTX,https://www.twitter.com/michaelcburgess,,Republican Party,True,0.693,house,@DrBurgessTX,@michaelcburgess,,Burgess,both,,
1188,Michael Cloud,Republican,133416.0,0.644,Texas,house,27,True,Cloud,https://ballotpedia.org/Michael_Cloud_(Texas),Texas,27.0,https://www.twitter.com/MichaelJCloud,https://www.twitter.com/RepCloudTX,,Republican Party,True,0.649,house,@MichaelJCloud,@RepCloudTX,,Cloud,both,,
1193,Michael Delaney,Independent,20907.0,0.018,Oklahoma,senate,,False,Delaney,,,,https://www.twitter.com/mchdlny,,,,,,senate,@mchdlny,,,Delaney,both,,
1194,Michael Doyle,Republican,143946.0,0.438,Pennsylvania,house,12,False,Doyle,https://ballotpedia.org/Michael_Doyle_(Pennsylvania_congressional_candidate),Pennsylvania,12.0,https://www.twitter.com/VoteMikeDoyle,,,Republican Party,False,0.443,house,@VoteMikeDoyle,,,Doyle,both,,
1195,Michael Ford,Democrat,81318.0,0.276,Georgia,house,9,False,Ford,https://ballotpedia.org/Michael_Ford_(Georgia),Georgia,9.0,https://www.twitter.com/Mike4Georgia,,,Democratic Party,False,0.276,house,@Mike4Georgia,,,Ford,both,,
1196,Michael Franken,Democrat,533717.0,0.439,Iowa,senate,,False,Franken,,,,https://www.twitter.com/FrankenforIowa,,,,,,senate,@FrankenforIowa,,,Franken,both,,
1197,Michael Gallo,Libertarian,1825.0,0.008,New Jersey,house,2,False,Gallo,https://ballotpedia.org/Michael_Gallo,New Jersey,2.0,https://www.twitter.com/GalloCongress,,,Libertarian Party,False,0.008,house,@GalloCongress,,,Gallo,both,,
1198,Michael Guest,Republican,132678.0,0.707,Mississippi,house,3,True,Guest,https://ballotpedia.org/Michael_Guest,Mississippi,3.0,https://www.twitter.com/GuestCongress,https://www.twitter.com/RepMichaelGuest,,Republican Party,True,0.711,house,@GuestCongress,@RepMichaelGuest,,Guest,both,,
1199,Michael Kalagias,Libertarian,7646.0,0.034,Arkansas,house,3,False,Kalagias,https://ballotpedia.org/Michael_Kalagias,Arkansas,3.0,https://www.twitter.com/KalagiasforUS,,,Libertarian Party,False,0.034,house,@KalagiasforUS,,,Kalagias,both,,
1200,Michael Kerr,Green,52965.0,0.211,California,house,10,False,Kerr,https://ballotpedia.org/Michael_Ernest_Kerr,California,10.0,https://www.twitter.com/MEKPeaceJustice,,https://www.twitter.com/mekorganic,Green Party,False,0.205,house,@MEKPeaceJustice,,@mekorganic,Kerr,both,,
1201,Michael Lawler,Republican,141721.0,0.504,New York,house,17,False,Lawler,https://ballotpedia.org/Michael_Lawler_(New_York),New York,17.0,https://www.twitter.com/lawler4ny,,,Republican Party,False,0.506,house,@lawler4ny,,,Lawler,both,,
1202,Michael Maher,Republican,57573.0,0.458,California,house,21,False,Maher,https://ballotpedia.org/Michael_Maher_(California),California,21.0,https://www.twitter.com/maher4congress,,,Republican Party,False,0.452,house,@maher4congress,,,Maher,both,,
1203,Michael McCaul,Republican,159469.0,0.633,Texas,house,10,True,McCaul,https://ballotpedia.org/Michael_McCaul,Texas,10.0,https://www.twitter.com/McCaulforTexas,https://www.twitter.com/RepMcCaul,,Republican Party,True,0.637,house,@McCaulforTexas,@RepMcCaul,,McCaul,both,,
1204,Michael Molesevich,Democrat,91699.0,0.3,Pennsylvania,house,15,False,Molesevich,https://ballotpedia.org/Michael_Molesevich,Pennsylvania,15.0,,,,Democratic Party,False,0.296,house,,,,Molesevich,both,,
1205,Michael Scantland,Independent,814.0,<0.1%,Tennessee,governor,,False,Scantland,,,,,https://www.twitter.com/RISecState,,,,,governor,,@RISecState,,Scantland,both,,
1208,Michael Simpson,Republican,172450.0,0.636,Idaho,house,2,True,Simpson,https://ballotpedia.org/Michael_Simpson_(Idaho),Idaho,2.0,https://www.twitter.com/MikeSimpson4ID,https://www.twitter.com/CongMikeSimpson,,Republican Party,True,0.637,house,@MikeSimpson4ID,@CongMikeSimpson,,Simpson,both,,
1210,Michael Stoddard,Libertarian,8287.0,0.029,Utah,house,3,False,Stoddard,https://ballotpedia.org/Michael_Stoddard,Utah,3.0,,,,Libertarian Party,False,0.026,house,,,,Stoddard,both,,
1212,Michael Turner,Republican,161792.0,0.622,Ohio,house,10,True,Turner,https://ballotpedia.org/Michael_Turner_(Ohio),Ohio,10.0,https://www.twitter.com/MikeTurnerOH,https://www.twitter.com/RepMikeTurner,,Republican Party,True,0.622,house,@MikeTurnerOH,@RepMikeTurner,,Turner,both,,
1213,Michael Waltz,Republican,226548.0,0.753,Florida,house,6,True,Waltz,https://ballotpedia.org/Michael_Waltz,Florida,6.0,https://www.twitter.com/michaelgwaltz,https://www.twitter.com/RepWaltzPress,,Republican Party,True,0.753,house,@michaelgwaltz,@RepWaltzPress,,Waltz,both,,
1214,Michael White,Libertarian,11584.0,0.047,Arkansas,house,2,False,White,https://ballotpedia.org/Michael_White_(Arkansas),Arkansas,2.0,https://www.twitter.com/MW4Liberty,,,Libertarian Party,False,0.047,house,@MW4Liberty,,,White,both,,
1217,Michelle Fischbach,Republican,204766.0,0.669,Minnesota,house,7,True,Fischbach,https://ballotpedia.org/Michelle_Fischbach,Minnesota,7.0,https://www.twitter.com/FischbachMN7,https://www.twitter.com/RepFischbach,https://www.twitter.com/michellefischb,Republican Party,True,0.67,house,@FischbachMN7,@RepFischbach,@michellefischb,Fischbach,both,,
1218,Michelle Grisham,Democrat,370168.0,0.52,New Mexico,governor,,True,Grisham,,,,https://www.twitter.com/Michelle4NM,,,,,,governor,@Michelle4NM,,,Grisham,both,,
1219,Michelle Holmes,Republican,124151.0,0.442,New Mexico,house,1,False,Holmes,https://ballotpedia.org/Michelle_Garcia_Holmes,New Mexico,1.0,https://www.twitter.com/GarciaHolmes4NM,,,Republican Party,False,0.435,house,@GarciaHolmes4NM,,,Holmes,both,,
1221,Michelle Steel,Republican,113960.0,0.524,California,house,45,True,Steel,https://ballotpedia.org/Michelle_Steel,California,45.0,https://www.twitter.com/MichelleSteelCA,https://www.twitter.com/RepSteel,,Republican Party,True,0.538,house,@MichelleSteelCA,@RepSteel,,Steel,both,,
1222,Michelle Tippens,Libertarian,5130.0,0.025,Hawaii,house,2,False,Tippens,https://ballotpedia.org/Michelle_Rose_Tippens,Hawaii,2.0,,,,Libertarian Party,False,0.023,house,,,,Tippens,both,,
1223,Michelle Vallejo,Democrat,68097.0,0.448,Texas,house,15,False,Vallejo,https://ballotpedia.org/Michelle_Vallejo,Texas,15.0,https://www.twitter.com/MichelleVforTX,,,Democratic Party,False,0.448,house,@MichelleVforTX,,,Vallejo,both,,
1225,Mikal Williams,Democrat,63606.0,0.298,Texas,house,14,False,Williams,https://ballotpedia.org/Mikal_Williams,Texas,14.0,https://www.twitter.com/MikalDWilliams,,,Democratic Party,False,0.312,house,@MikalDWilliams,,,Williams,both,,
